0.0,0.08237692567310817
0.002,0.45774669833061654
0.004,1.4180547662492569
0.006,2.8402731592660637
0.008,4.399772101657037
0.01,5.878840131533108
0.012,7.225851364651335
0.014,8.469156230559154
0.016,9.645643349393657
0.018,10.774769546564364
0.02,11.859427723045505
0.022,12.891765719049884
0.024,13.858062918528313
0.026,14.746169137389028
0.028,15.551786351327461
0.03,16.279212584648185
0.032,16.938614317917764
0.034,17.54148050071957
0.036,18.098225576560818
0.038,18.616949668169354
0.04,19.103190614552986
0.042,19.56075051413498
0.044,19.992026342008273
0.046,20.397679332681257
0.048,20.776221708510043
0.05,21.12426464263911
0.052,21.438253999585832
0.054,21.71571014994373
0.056,21.9563024764586
0.058,22.162427954223382
0.06,22.33854991616974
0.062,22.489875584051287
0.064,22.620785636486133
0.066,22.73375970288076
0.068,22.828963091862278
0.07,22.904990680100333
0.072,22.959776109756195
0.074,22.991500985931783
0.076,23.0
0.078,22.986182349409884
0.08,22.95277562650856
0.082,22.902507423643165
0.084,22.83727879002533
0.086,22.758660157612503
0.088,22.667064797972415
0.09,22.56216209385088
0.092,22.442960193485302
0.094,22.308384590799538
0.096,22.15736077971745
0.098,21.989310180044193
0.1,21.80390217452555
0.102,21.601302071788655
0.104,21.382088452028327
0.106,21.147170512693616
0.108,20.897457451233564
0.11,20.634271736664967
0.112,20.358605220750416
0.114,20.071863026820246
0.116,19.7754502782048
0.118,19.47093740686151
0.12,19.159977499061373
0.122,18.844306295388915
0.124,18.525742190742235
0.126,18.205938271392313
0.128,17.886464969296586
0.13,17.5685620991583
0.132,17.253056204112944
0.134,16.940773827296017
0.136,16.631962931648157
0.138,16.326954134423573
0.14,16.025747435622264
0.142,15.728425489557772
0.144,15.434988296230102
0.146,15.145270547012151
0.148,14.859272241903927
0.15,14.576745417964771
0.152,14.297772729508242
0.154,14.02210621359369
0.156,13.74982852453466
0.158,13.480774353704055
0.16,13.214861046788329
0.162,12.952171258101028
0.164,12.69253967901505
0.166,12.435883655216855
0.168,12.182203186706438
0.17,11.931250310543149
0.172,11.68319033535409
0.174,11.437692643885057
0.176,11.194839890449607
0.178,10.954466766420637
0.18,10.716738580425247
0.182,10.48165533246344
0.184,10.249217022535213
0.186,10.019671613581211
0.188,9.793019105601442
0.19,9.569672770163644
0.192,9.349715261581371
0.194,9.133394542795273
0.196,8.921041231059544
0.198,8.712903289314832
0.2,8.509311334815338
0.202,8.310348021874608
0.204,8.116277844296002
0.206,7.927323968726103
0.208,7.743552518615751
0.21,7.565029617415782
0.212,7.391738734263488
0.214,7.223588949413969
0.216,7.060406688808766
0.218,6.901968785801297
0.22,6.74795288856872
0.222,6.597970521837354
0.224,6.451575352314029
0.226,6.308230126960677
0.228,6.167381061876517
0.23,6.028375187984508
0.232,5.890543005344899
0.234,5.753148890567103
0.236,5.6154241585351095
0.238,5.476558796976134
0.24,5.335676670166554
0.242,5.1918520497946155
0.244,5.044134411254501
0.246,4.8915649645090395
0.248,4.73311053063886
0.25,4.56770486899918
0.252,4.394182553768949
0.254,4.211312035676284
0.256,4.017787376567103
0.258,3.812162125954294
0.26,3.592915444468547
0.262,3.3584025112702287
0.264,3.1068710549120935
0.266,2.836453087907925
0.268,2.5451814375952484
0.27,2.231031073292103
0.272,1.8919108408656902
0.274,1.5257791787713397
0.276,1.1306689143465765
0.278,0.7048145514539864
0.28,0.2469704895883796
0.282,-0.19883579805189544
0.284,-0.6217112994841661
0.286,-1.0676523136555267
0.288,-1.5223067455612627
0.29,-1.972034980379456
0.292,-2.391280304360638
0.294,-2.7383518817505017
0.296,-2.9460021630452706
0.298,-2.9162361941008013
0.3,-2.5355282752570196
0.302,-1.7738831561268558
0.304,-0.8724282656279162
0.306,-0.23442986685194753
0.308,0.03712253385205714
0.31,0.02420027744061903
0.312,0.03599200875510554
0.314,0.03606818542020127
0.316,0.03612049895843216
0.318,0.0363632521677965
0.32,0.036750939715969676
0.322,0.03710814683293525
0.324,0.03746300326122347
0.326,0.037717318982510226
0.328,0.037796592704734656
0.33,0.038151580553381415
0.332,0.03847559121839615
0.334,0.03863109453437777
0.336,0.03887383782522448
0.338,0.03925065633116591
0.34,0.03955778402609505
0.342,0.039769575756146924
0.344,0.0400765786430626
0.346,0.04043885395722639
0.348,0.0406578099978681
0.35,0.040739807510341224
0.352,0.04084019527696184
0.354,0.04104501180949328
0.356,0.04131394163995871
0.358,0.04159625816304659
0.36,0.0418657442570422
0.362,0.0421146816621463
0.364,0.04234429862145825
0.366,0.042560865291203856
0.368,0.042772625612616584
0.37,0.04298998328414287
0.372,0.04322537695342878
0.374,0.04346504467726832
0.376,0.043699940767586654
0.378,0.043926882206768984
0.38,0.04416179565449317
0.382,0.04442067554697412
0.384,0.044708958884957135
0.386,0.04501624692925456
0.388,0.04531675743555697
0.39,0.04558853277301324
0.392,0.04582927897033597
0.394,0.046052977550180514
0.396,0.04627705311634916
0.398,0.046510337778170534
0.4,0.04675154568248875
0.402,0.04699396670416693
